1,1,0
1,2,1
1,3,0
1,4,0
1,5,1
1,6,0
1,7,1
1,8,0
1,9,1
1,10,0
1,11,1
2,1,0
2,2,1
2,3,0
2,4,0
2,5,1
2,6,0
2,7,1
2,8,0
2,9,1
2,10,1
2,11,0
3,1,0
3,2,1
3,3,0
3,4,0
3,5,1
3,6,0
3,7,1
3,8,1
3,9,0
3,10,1
3,11,0
4,1,0
4,2,1
4,3,0
4,4,0
4,5,1
4,6,1
4,7,0
4,8,1
4,9,0
4,10,1
4,11,0
5,1,0
5,2,1
5,3,0
5,4,1
5,5,0
5,6,0
5,7,1
5,8,0
5,9,1
5,10,0
5,11,1
6,1,0
6,2,1
6,3,0
6,4,1
6,5,0
6,6,0
6,7,1
6,8,0
6,9,1
6,10,1
6,11,0
7,1,0
7,2,1
7,3,0
7,4,1
7,5,0
7,6,0
7,7,1
7,8,1
7,9,0
7,10,1
7,11,0
8,1,0
8,2,1
8,3,0
8,4,1
8,5,0
8,6,1
8,7,0
8,8,0
8,9,1
8,10,0
8,11,1
9,1,0
9,2,1
9,3,0
9,4,1
9,5,0
9,6,1
9,7,0
9,8,0
9,9,1
9,10,1
9,11,0
10,1,0
10,2,1
10,3,0
10,4,1
10,5,0
10,6,1
10,7,0
10,8,1
10,9,0
10,10,0
10,11,1
11,1,0
11,2,1
11,3,0
11,4,1
11,5,0
11,6,1
11,7,0
11,8,1
11,9,0
11,10,1
11,11,0
12,1,0
12,2,1
12,3,0
12,4,1
12,5,0
12,6,1
12,7,0
12,8,1
12,9,1
12,10,0
12,11,1
13,1,0
13,2,1
13,3,0
13,4,1
13,5,0
13,6,1
13,7,1
13,8,0
13,9,0
13,10,1
13,11,0
14,1,0
14,2,1
14,3,0
14,4,1
14,5,0
14,6,1
14,7,1
14,8,0
14,9,1
14,10,0
14,11,1
15,1,0
15,2,1
15,3,0
15,4,1
15,5,1
15,6,0
15,7,0
15,8,1
15,9,0
15,10,1
15,11,0
16,1,0
16,2,1
16,3,0
16,4,1
16,5,1
16,6,0
16,7,1
16,8,0
16,9,0
16,10,1
16,11,0
17,1,0
17,2,1
17,3,0
17,4,1
17,5,1
17,6,0
17,7,1
17,8,0
17,9,1
17,10,0
17,11,1
18,1,0
18,2,1
18,3,1
18,4,0
18,5,0
18,6,1
18,7,0
18,8,1
18,9,0
18,10,1
18,11,0
19,1,0
19,2,1
19,3,1
19,4,0
19,5,1
19,6,0
19,7,0
19,8,1
19,9,0
19,10,1
19,11,0
20,1,0
20,2,1
20,3,1
20,4,0
20,5,1
20,6,0
20,7,1
20,8,0
20,9,0
20,10,1
20,11,0
21,1,0
21,2,1
21,3,1
21,4,0
21,5,1
21,6,0
21,7,1
21,8,0
21,9,1
21,10,0
21,11,1
22,1,1
22,2,0
22,3,0
22,4,1
22,5,0
22,6,1
22,7,0
22,8,1
22,9,0
22,10,1
22,11,0
23,1,1
23,2,0
23,3,0
23,4,1
23,5,0
23,6,1
23,7,0
23,8,1
23,9,1
23,10,0
23,11,1
24,1,1
24,2,0
24,3,0
24,4,1
24,5,0
24,6,1
24,7,1
24,8,0
24,9,1
24,10,0
24,11,1
25,1,1
25,2,0
25,3,0
25,4,1
25,5,1
25,6,0
25,7,1
25,8,0
25,9,1
25,10,0
25,11,1
26,1,1
26,2,0
26,3,1
26,4,0
26,5,0
26,6,1
26,7,0
26,8,1
26,9,0
26,10,1
26,11,0
27,1,1
27,2,0
27,3,1
27,4,0
27,5,0
27,6,1
27,7,0
27,8,1
27,9,1
27,10,0
27,11,1
28,1,1
28,2,0
28,3,1
28,4,0
28,5,0
28,6,1
28,7,1
28,8,0
28,9,1
28,10,0
28,11,1
29,1,1
29,2,0
29,3,1
29,4,0
29,5,1
29,6,0
29,7,0
29,8,1
29,9,0
29,10,1
29,11,0
30,1,1
30,2,0
30,3,1
30,4,0
30,5,1
30,6,0
30,7,0
30,8,1
30,9,1
30,10,0
30,11,1
31,1,1
31,2,0
31,3,1
31,4,0
31,5,1
31,6,0
31,7,1
31,8,0
31,9,0
31,10,1
31,11,0
32,1,1
32,2,0
32,3,1
32,4,0
32,5,1
32,6,0
32,7,1
32,8,0
32,9,1
32,10,0
32,11,1
33,1,1
33,2,0
33,3,1
33,4,0
33,5,1
33,6,0
33,7,1
33,8,0
33,9,1
33,10,1
33,11,0
34,1,1
34,2,0
34,3,1
34,4,0
34,5,1
34,6,0
34,7,1
34,8,1
34,9,0
34,10,0
34,11,1
35,1,1
35,2,0
35,3,1
35,4,0
35,5,1
35,6,0
35,7,1
35,8,1
35,9,0
35,10,1
35,11,0
36,1,1
36,2,0
36,3,1
36,4,0
36,5,1
36,6,1
36,7,0
36,8,0
36,9,1
36,10,0
36,11,1
37,1,1
37,2,0
37,3,1
37,4,0
37,5,1
37,6,1
37,7,0
37,8,1
37,9,0
37,10,0
37,11,1
38,1,1
38,2,0
38,3,1
38,4,0
38,5,1
38,6,1
38,7,0
38,8,1
38,9,0
38,10,1
38,11,0
39,1,1
39,2,0
39,3,1
39,4,1
39,5,0
39,6,0
39,7,1
39,8,0
39,9,1
39,10,0
39,11,1
40,1,1
40,2,0
40,3,1
40,4,1
40,5,0
40,6,1
40,7,0
40,8,0
40,9,1
40,10,0
40,11,1
41,1,1
41,2,0
41,3,1
41,4,1
41,5,0
41,6,1
41,7,0
41,8,1
41,9,0
41,10,0
41,11,1
42,1,1
42,2,0
42,3,1
42,4,1
42,5,0
42,6,1
42,7,0
42,8,1
42,9,0
42,10,1
42,11,0
