1,1,0
1,2,1
1,3,0
1,4,0
1,5,1
1,6,0
1,7,1
1,8,0
1,9,1
1,10,0
1,11,1
1,12,0
1,13,1
1,14,0
1,15,1
2,1,0
2,2,1
2,3,0
2,4,0
2,5,1
2,6,0
2,7,1
2,8,0
2,9,1
2,10,0
2,11,1
2,12,0
2,13,1
2,14,1
2,15,0
3,1,0
3,2,1
3,3,0
3,4,0
3,5,1
3,6,0
3,7,1
3,8,0
3,9,1
3,10,0
3,11,1
3,12,1
3,13,0
3,14,1
3,15,0
4,1,0
4,2,1
4,3,0
4,4,0
4,5,1
4,6,0
4,7,1
4,8,0
4,9,1
4,10,1
4,11,0
4,12,1
4,13,0
4,14,1
4,15,0
5,1,0
5,2,1
5,3,0
5,4,0
5,5,1
5,6,0
5,7,1
5,8,1
5,9,0
5,10,1
5,11,0
5,12,1
5,13,0
5,14,1
5,15,0
6,1,0
6,2,1
6,3,0
6,4,0
6,5,1
6,6,1
6,7,0
6,8,1
6,9,0
6,10,1
6,11,0
6,12,1
6,13,0
6,14,1
6,15,0
7,1,0
7,2,1
7,3,0
7,4,1
7,5,0
7,6,0
7,7,1
7,8,0
7,9,1
7,10,0
7,11,1
7,12,0
7,13,1
7,14,0
7,15,1
8,1,0
8,2,1
8,3,0
8,4,1
8,5,0
8,6,0
8,7,1
8,8,0
8,9,1
8,10,0
8,11,1
8,12,0
8,13,1
8,14,1
8,15,0
9,1,0
9,2,1
9,3,0
9,4,1
9,5,0
9,6,0
9,7,1
9,8,0
9,9,1
9,10,0
9,11,1
9,12,1
9,13,0
9,14,1
9,15,0
10,1,0
10,2,1
10,3,0
10,4,1
10,5,0
10,6,0
10,7,1
10,8,0
10,9,1
10,10,1
10,11,0
10,12,1
10,13,0
10,14,1
10,15,0
11,1,0
11,2,1
11,3,0
11,4,1
11,5,0
11,6,0
11,7,1
11,8,1
11,9,0
11,10,1
11,11,0
11,12,1
11,13,0
11,14,1
11,15,0
12,1,0
12,2,1
12,3,0
12,4,1
12,5,0
12,6,1
12,7,0
12,8,0
12,9,1
12,10,0
12,11,1
12,12,0
12,13,1
12,14,0
12,15,1
13,1,0
13,2,1
13,3,0
13,4,1
13,5,0
13,6,1
13,7,0
13,8,0
13,9,1
13,10,0
13,11,1
13,12,0
13,13,1
13,14,1
13,15,0
14,1,0
14,2,1
14,3,0
14,4,1
14,5,0
14,6,1
14,7,0
14,8,0
14,9,1
14,10,0
14,11,1
14,12,1
14,13,0
14,14,1
14,15,0
15,1,0
15,2,1
15,3,0
15,4,1
15,5,0
15,6,1
15,7,0
15,8,0
15,9,1
15,10,1
15,11,0
15,12,1
15,13,0
15,14,1
15,15,0
16,1,0
16,2,1
16,3,0
16,4,1
16,5,0
16,6,1
16,7,0
16,8,1
16,9,0
16,10,0
16,11,1
16,12,0
16,13,1
16,14,0
16,15,1
17,1,0
17,2,1
17,3,0
17,4,1
17,5,0
17,6,1
17,7,0
17,8,1
17,9,0
17,10,0
17,11,1
17,12,0
17,13,1
17,14,1
17,15,0
18,1,0
18,2,1
18,3,0
18,4,1
18,5,0
18,6,1
18,7,0
18,8,1
18,9,0
18,10,0
18,11,1
18,12,1
18,13,0
18,14,1
18,15,0
19,1,0
19,2,1
19,3,0
19,4,1
19,5,0
19,6,1
19,7,0
19,8,1
19,9,0
19,10,1
19,11,0
19,12,0
19,13,1
19,14,0
19,15,1
20,1,0
20,2,1
20,3,0
20,4,1
20,5,0
20,6,1
20,7,0
20,8,1
20,9,0
20,10,1
20,11,0
20,12,0
20,13,1
20,14,1
20,15,0
21,1,0
21,2,1
21,3,0
21,4,1
21,5,0
21,6,1
21,7,0
21,8,1
21,9,0
21,10,1
21,11,0
21,12,1
21,13,0
21,14,0
21,15,1
22,1,0
22,2,1
22,3,0
22,4,1
22,5,0
22,6,1
22,7,0
22,8,1
22,9,0
22,10,1
22,11,0
22,12,1
22,13,0
22,14,1
22,15,0
23,1,0
23,2,1
23,3,0
23,4,1
23,5,0
23,6,1
23,7,0
23,8,1
23,9,0
23,10,1
23,11,0
23,12,1
23,13,1
23,14,0
23,15,1
24,1,0
24,2,1
24,3,0
24,4,1
24,5,0
24,6,1
24,7,0
24,8,1
24,9,0
24,10,1
24,11,1
24,12,0
24,13,0
24,14,1
24,15,0
25,1,0
25,2,1
25,3,0
25,4,1
25,5,0
25,6,1
25,7,0
