1,1,0
1,2,1
1,3,0
1,4,0
1,5,1
1,6,0
1,7,1
1,8,0
1,9,1
1,10,0
1,11,1
1,12,0
1,13,1
1,14,0
1,15,1
1,16,0
1,17,1
1,18,0
1,19,1
2,1,0
2,2,1
2,3,0
2,4,0
2,5,1
2,6,0
2,7,1
2,8,0
2,9,1
2,10,0
2,11,1
2,12,0
2,13,1
2,14,0
2,15,1
2,16,0
2,17,1
2,18,1
2,19,0
3,1,0
3,2,1
3,3,0
3,4,0
3,5,1
3,6,0
3,7,1
3,8,0
3,9,1
3,10,0
3,11,1
3,12,0
3,13,1
3,14,0
3,15,1
3,16,1
3,17,0
3,18,1
3,19,0
4,1,0
4,2,1
4,3,0
4,4,0
4,5,1
4,6,0
4,7,1
4,8,0
4,9,1
4,10,0
4,11,1
4,12,0
4,13,1
4,14,1
4,15,0
4,16,1
4,17,0
4,18,1
4,19,0
5,1,0
5,2,1
5,3,0
5,4,0
5,5,1
5,6,0
5,7,1
5,8,0
5,9,1
5,10,0
5,11,1
5,12,1
5,13,0
5,14,1
5,15,0
5,16,1
5,17,0
5,18,1
5,19,0
6,1,0
6,2,1
6,3,0
6,4,0
6,5,1
6,6,0
6,7,1
6,8,0
6,9,1
6,10,1
6,11,0
6,12,1
6,13,0
6,14,1
6,15,0
6,16,1
6,17,0
6,18,1
6,19,0
7,1,0
7,2,1
7,3,0
7,4,0
7,5,1
7,6,0
7,7,1
7,8,1
7,9,0
7,10,1
7,11,0
7,12,1
7,13,0
7,14,1
7,15,0
7,16,1
7,17,0
7,18,1
7,19,0
8,1,0
8,2,1
8,3,0
8,4,0
8,5,1
8,6,1
8,7,0
8,8,1
8,9,0
8,10,1
8,11,0
8,12,1
8,13,0
8,14,1
8,15,0
8,16,1
8,17,0
8,18,1
8,19,0
9,1,0
9,2,1
9,3,0
9,4,1
9,5,0
9,6,0
9,7,1
9,8,0
9,9,1
9,10,0
9,11,1
9,12,0
9,13,1
9,14,0
9,15,1
9,16,0
9,17,1
9,18,0
9,19,1
10,1,0
10,2,1
10,3,0
10,4,1
10,5,0
10,6,0
10,7,1
10,8,0
10,9,1
10,10,0
10,11,1
10,12,0
10,13,1
10,14,0
10,15,1
10,16,0
10,17,1
10,18,1
10,19,0
11,1,0
11,2,1
11,3,0
11,4,1
11,5,0
11,6,0
11,7,1
11,8,0
11,9,1
11,10,0
11,11,1
11,12,0
11,13,1
11,14,0
11,15,1
11,16,1
11,17,0
11,18,1
11,19,0
12,1,0
12,2,1
12,3,0
12,4,1
12,5,0
12,6,0
12,7,1
12,8,0
12,9,1
12,10,0
12,11,1
12,12,0
12,13,1
12,14,1
12,15,0
12,16,1
12,17,0
12,18,1
12,19,0
13,1,0
13,2,1
13,3,0
13,4,1
13,5,0
13,6,0
13,7,1
13,8,0
13,9,1
13,10,0
13,11,1
13,12,1
13,13,0
13,14,1
13,15,0
13,16,1
13,17,0
13,18,1
13,19,0
14,1,0
14,2,1
14,3,0
14,4,1
14,5,0
14,6,0
14,7,1
14,8,0
14,9,1
14,10,1
14,11,0
14,12,1
14,13,0
14,14,1
14,15,0
14,16,1
14,17,0
14,18,1
14,19,0
15,1,0
15,2,1
15,3,0
15,4,1
15,5,0
15,6,0
15,7,1
15,8,1
15,9,0
15,10,1
15,11,0
15,12,1
15,13,0
15,14,1
15,15,0
15,16,1
15,17,0
15,18,1
15,19,0
16,1,0
16,2,1
16,3,0
16,4,1
16,5,0
16,6,1
16,7,0
16,8,0
16,9,1
16,10,0
16,11,1
16,12,0
16,13,1
16,14,0
16,15,1
16,16,0
16,17,1
16,18,0
16,19,1
17,1,0
17,2,1
17,3,0
17,4,1
17,5,0
17,6,1
17,7,0
17,8,0
17,9,1
17,10,0
17,11,1
17,12,0
17,13,1
17,14,0
17,15,1
17,16,0
17,17,1
17,18,1
17,19,0
18,1,0
18,2,1
18,3,0
18,4,1
18,5,0
18,6,1
18,7,0
18,8,0
18,9,1
18,10,0
18,11,1
18,12,0
18,13,1
18,14,0
18,15,1
18,16,1
18,17,0
18,18,1
18,19,0
19,1,0
19,2,1
19,3,0
19,4,1
19,5,0
19,6,1
19,7,0
19,8,0
19,9,1
19,10,0
19,11,1
19,12,0
19,13,1
19,14,1
19,15,0
19,16,1
19,17,0
19,18,1
19,19,0
20,1,0
20,2,1
20,3,0
20,4,1
20,5,0
20,6,1
